,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,clusters,cluster
11970,739000,6,4.5,4000,7500,2.0,0,0,3,7,4000,0,1978,0,98122,47.6146,-122.306,1380,6298,0,light pink
11971,685650,3,1.75,1490,16200,1.0,0,0,5,8,1490,0,1958,0,98005,47.5919,-122.175,2070,16200,0,light pink
11972,1005000,4,4.5,4225,284011,2.0,0,0,4,11,4225,0,1985,0,98074,47.6118,-122.024,2870,14576,0,light pink
11973,980000,4,1.75,2120,4000,1.5,0,0,4,8,1920,200,1929,0,98105,47.6601,-122.275,2300,4000,0,light pink
11974,275000,3,1.5,1030,7184,1.0,0,0,4,7,1030,0,1968,0,98056,47.5069,-122.189,1330,7262,1,pink
11975,319950,4,1.75,2310,8045,1.0,0,0,4,7,1650,660,1976,0,98058,47.4569,-122.165,1790,8086,1,pink
11976,448500,3,2.25,1830,7943,2.0,0,0,3,8,1830,0,1985,0,98028,47.7466,-122.249,2100,8070,1,pink
11977,437000,5,2.0,2120,137565,1.5,0,0,3,7,2120,0,1913,0,98070,47.4558,-122.507,2120,157123,1,pink
11978,330000,4,1.5,2500,9448,1.0,0,0,4,7,1250,1250,1966,0,98106,47.5212,-122.339,1640,9490,1,pink
11979,365000,3,2.5,2470,7700,2.0,0,0,4,8,2470,0,1990,0,98031,47.4096,-122.17,2400,7700,1,pink
11980,329000,2,1.0,940,7700,1.0,0,0,4,6,940,0,1916,0,98133,47.7067,-122.354,1290,7375,1,pink
11981,681500,5,2.75,3260,11700,1.0,0,0,3,8,1630,1630,1964,0,98008,47.6169,-122.104,2860,11700,0,light pink
11982,566000,3,2.25,1660,10140,1.0,0,0,4,8,1370,290,1980,0,98052,47.6889,-122.128,2100,10125,1,pink
11983,897500,4,3.0,4370,217882,2.0,0,0,3,10,4370,0,1984,0,98053,47.6573,-122.034,2430,35096,0,light pink
11984,738000,3,2.5,2620,9112,2.0,0,0,3,9,2620,0,1995,0,98052,47.6972,-122.116,2620,9067,0,light pink
11985,185000,3,1.75,1500,7800,1.0,0,0,3,7,1500,0,1968,0,98092,47.3141,-122.192,1490,7800,1,pink
11986,445000,2,1.0,910,7200,1.0,0,1,4,7,830,80,1936,0,98136,47.5145,-122.39,1700,7200,1,pink
11987,175000,3,1.75,1430,4920,1.0,0,0,2,6,1430,0,1957,0,98118,47.5388,-122.275,1550,5646,1,pink
11988,315000,2,1.0,900,8556,1.0,0,0,3,6,760,140,1941,0,98136,47.5148,-122.386,1500,8556,1,pink
11989,445000,4,1.75,1250,7400,1.0,0,0,5,6,1250,0,1959,0,98008,47.62,-122.12,990,7600,1,pink
11990,1400000,5,3.0,3850,14990,1.0,0,0,4,9,2290,1560,1964,0,98004,47.6425,-122.218,3010,15001,0,light pink
11991,832500,4,2.5,3450,35100,2.0,0,0,3,10,3450,0,1987,0,98052,47.7302,-122.106,3110,35894,0,light pink
11992,771150,4,3.5,3950,12320,2.0,0,0,3,10,3950,0,2001,0,98065,47.5414,-121.869,3920,11086,0,light pink
11993,225000,4,1.5,1950,12559,1.5,0,0,3,6,1950,0,1939,0,98188,47.4364,-122.282,1950,9178,1,pink
11994,389950,3,2.5,1700,6396,2.0,0,0,3,7,1700,0,2003,0,98065,47.5333,-121.87,1700,4444,1,pink
11995,435000,3,2.5,2370,6082,2.0,0,0,3,7,2370,0,2004,0,98065,47.5288,-121.846,2690,6152,1,pink
11996,845000,3,1.75,1600,2538,2.0,0,0,3,7,1600,0,1929,0,98102,47.6447,-122.327,1660,1750,0,light pink
11997,1300000,4,1.75,4060,5500,2.0,0,0,5,9,2660,1400,1924,0,98102,47.6437,-122.321,3320,5500,0,light pink
11998,350000,3,2.25,1322,1796,2.0,0,0,3,8,1087,235,2005,0,98144,47.5976,-122.298,1690,2025,1,pink
11999,250000,3,1.75,1140,10400,1.0,0,0,4,7,1140,0,1983,0,98003,47.2598,-122.311,1280,9800,1,pink
12000,370000,2,1.5,1280,2096,2.0,0,0,3,7,1080,200,2007,0,98144,47.5872,-122.308,1340,7452,1,pink
12001,750000,4,2.5,3080,4553,2.5,0,0,3,8,3080,0,2008,0,98052,47.7066,-122.112,2750,4929,0,light pink
12002,439950,2,1.75,1210,3000,1.0,0,0,5,7,910,300,1906,0,98117,47.6789,-122.365,1260,3000,1,pink
12003,395000,4,1.75,1950,10219,1.0,0,0,3,7,1950,0,1962,0,98133,47.7492,-122.336,1500,9099,1,pink
12004,375000,4,1.0,1450,6820,1.5,0,0,3,6,1450,0,1947,0,98133,47.7061,-122.347,1450,6820,1,pink
12005,263000,3,2.25,1590,7748,2.0,0,0,4,7,1590,0,1991,0,98003,47.2857,-122.3,1590,7606,1,pink
12006,185000,3,1.0,1240,9198,1.5,0,0,4,7,1240,0,1959,0,98032,47.37,-122.297,1170,8970,1,pink
12007,500000,3,1.0,1440,54315,1.0,0,0,3,7,790,650,1974,0,98075,47.591,-122.01,2690,40518,1,pink
12008,920000,4,2.5,3470,10045,2.0,0,0,3,10,3470,0,1993,0,98027,47.554,-122.095,4370,12359,0,light pink
12009,936000,7,3.75,5100,21802,2.0,0,0,3,10,3640,1460,2001,0,98075,47.595,-122.04,3350,10005,0,light pink
12010,1500000,3,1.75,2430,12757,1.0,0,2,4,8,1340,1090,1952,0,98004,47.6201,-122.209,2930,12450,2,purple
12011,1100000,3,2.25,2420,7200,1.0,0,0,3,8,1420,1000,1948,0,98115,47.6867,-122.275,2500,7200,0,light pink
12012,247000,3,2.5,1510,10875,1.0,0,0,3,7,1150,360,1990,0,98003,47.3482,-122.3,1810,9916,1,pink
12013,289500,3,1.0,1200,5525,1.0,0,0,2,7,1200,0,1947,0,98115,47.6981,-122.325,1580,7200,1,pink
12014,432500,3,2.5,2240,6396,2.0,0,0,3,7,2240,0,2002,0,98065,47.5356,-121.881,2610,5128,1,pink
12015,680000,3,1.75,1870,4320,1.0,0,0,4,7,970,900,1920,0,98103,47.6663,-122.357,1810,3900,0,light pink
12016,589000,3,1.0,1110,6000,1.5,0,0,5,7,1110,0,1932,0,98199,47.6496,-122.403,1420,6000,1,pink
12017,756450,4,2.0,3210,8400,1.5,0,0,5,7,2040,1170,1914,0,98136,47.5322,-122.391,2540,6458,0,light pink
12018,536650,3,1.75,2090,8910,1.0,0,0,3,8,1230,860,1975,0,98034,47.7149,-122.222,2310,10695,1,pink
12019,540000,3,2.25,1320,1800,2.0,0,0,3,7,1320,0,1994,0,98122,47.6081,-122.289,2010,4500,1,pink
12020,385000,3,1.75,1340,3850,1.0,0,0,4,7,1340,0,1960,0,98125,47.7134,-122.292,1540,7645,1,pink
12021,485000,3,1.0,1020,6120,1.0,0,0,3,7,1020,0,1941,0,98115,47.6787,-122.285,2370,6695,1,pink
12022,240000,3,2.0,1220,17652,1.0,0,0,4,7,1220,0,1980,0,98059,47.4712,-122.1,1990,17652,1,pink
12023,415500,3,2.0,1220,17652,1.0,0,0,4,7,1220,0,1980,0,98059,47.4712,-122.1,1990,17652,1,pink
12024,550000,3,2.0,1390,2688,1.5,0,0,5,7,1390,0,1915,0,98117,47.6783,-122.366,1440,2900,1,pink
12025,1260000,4,2.0,2970,5400,2.5,0,0,4,9,2970,0,1900,0,98112,47.6235,-122.309,2500,5040,0,light pink
12026,430000,2,2.0,1440,213008,2.0,0,0,4,7,1440,0,1990,0,98070,47.3604,-122.457,1630,161172,1,pink
12027,415000,2,1.75,1550,4257,1.0,0,3,3,7,830,720,1953,0,98136,47.5274,-122.384,1920,5100,1,pink
12028,365000,4,2.5,1904,8200,2.0,0,0,5,7,1904,0,1999,0,98010,47.3107,-122.001,1560,12426,1,pink
12029,257000,4,1.5,1400,8500,2.0,0,0,3,7,1400,0,1975,0,98001,47.3314,-122.275,1580,7650,1,pink
12030,420000,3,2.5,2140,3821,2.0,0,0,3,8,2140,0,2005,0,98029,47.5541,-121.995,2860,3841,1,pink
12031,338995,3,1.75,1320,9450,1.0,0,0,5,7,1320,0,1943,0,98166,47.4557,-122.348,1320,8315,1,pink
12032,615000,3,1.75,2620,8280,1.0,0,0,4,7,1330,1290,1948,0,98177,47.7235,-122.359,1530,8160,0,light pink
12033,312500,4,0.5,2300,5570,2.0,0,0,3,8,2300,0,1996,0,98092,47.3285,-122.168,1820,6371,1,pink
12034,513000,4,2.5,2000,5684,2.0,0,0,3,8,2000,0,1996,0,98028,47.7443,-122.22,2210,7066,1,pink
12035,857500,4,2.75,2960,5040,2.0,0,3,3,9,2210,750,1952,1993,98116,47.5747,-122.408,2270,5500,0,light pink
12036,1060000,3,2.75,2700,22343,1.5,0,1,4,10,2700,0,1977,0,98040,47.5706,-122.209,3390,15682,0,light pink
12037,585000,3,1.75,1740,9500,1.0,0,3,4,8,1150,590,1958,0,98146,47.4919,-122.365,2110,9450,1,pink
12038,350500,2,2.5,1770,4950,1.0,0,0,3,7,1770,0,2003,0,98038,47.3497,-122.025,1770,4500,1,pink
12039,215000,3,2.0,1290,9312,1.0,0,0,3,7,1290,0,1947,0,98168,47.4811,-122.325,1650,7300,1,pink
12040,440000,4,2.0,1450,8400,1.5,0,0,4,7,1450,0,1962,0,98034,47.7285,-122.24,1450,7440,1,pink
12041,270000,3,2.25,1420,7800,1.0,0,0,4,7,1130,290,1985,0,98042,47.3598,-122.157,1460,7800,1,pink
12042,385000,3,0.75,1330,7020,1.0,0,0,5,7,1330,0,1924,0,98126,47.5377,-122.376,1410,5802,1,pink
12043,688500,3,1.75,1760,4125,1.5,0,3,4,7,1760,0,1927,0,98103,47.6748,-122.352,1760,4000,0,light pink
12044,700000,3,1.75,2010,4905,1.0,0,0,5,7,1230,780,1912,0,98122,47.6105,-122.309,2210,1834,0,light pink
12045,585000,5,2.0,2560,14467,1.0,0,0,3,8,1280,1280,1960,0,98006,47.5547,-122.178,2200,10267,1,pink
12046,401000,2,1.5,1260,2625,2.0,0,0,4,7,1260,0,1983,0,98052,47.6747,-122.151,1260,2625,1,pink
12047,655000,4,2.25,2420,7725,1.0,0,0,4,8,1890,530,1972,0,98052,47.6287,-122.093,1740,7944,0,light pink
12048,317000,3,1.0,1010,5400,1.0,0,0,3,6,1010,0,1959,0,98144,47.5746,-122.293,960,5400,1,pink
12049,500000,4,2.5,1770,8155,1.5,0,0,4,6,1770,0,1970,1993,98034,47.719,-122.173,1460,7360,1,pink
12050,314963,2,1.0,890,6350,1.0,0,0,3,6,890,0,1943,0,98103,47.6975,-122.357,1490,6350,1,pink
12051,715000,3,1.5,1670,5060,2.0,0,2,5,7,1670,0,1925,0,98126,47.5671,-122.379,1670,5118,0,light pink
12052,280000,3,2.25,1360,9600,2.0,0,0,3,7,1360,0,1992,0,98045,47.4687,-121.749,1200,10400,1,pink
12053,531000,3,2.5,2120,9736,2.0,0,0,3,9,2120,0,1988,0,98011,47.7374,-122.219,2490,8763,1,pink
12054,617000,3,2.5,1910,4488,2.0,0,0,3,8,1910,0,1998,0,98007,47.6176,-122.14,1530,3696,0,light pink
12055,440000,4,1.0,1480,7560,1.5,0,0,3,7,1480,0,1940,0,98177,47.7079,-122.358,1480,7560,1,pink
12056,140000,3,1.0,1090,10114,1.0,0,0,4,7,1090,0,1955,0,98002,47.2975,-122.223,1380,7800,1,pink
12057,661000,4,1.75,1670,13125,1.0,0,0,5,8,1670,0,1973,0,98052,47.6315,-122.101,2360,12500,0,light pink
12058,697000,4,1.75,1670,13125,1.0,0,0,5,8,1670,0,1973,0,98052,47.6315,-122.101,2360,12500,0,light pink
12059,1195000,5,2.75,3650,13297,2.0,0,0,5,9,2750,900,1969,0,98040,47.5497,-122.228,2900,11568,0,light pink
12060,535000,4,2.0,1970,3515,1.0,0,0,5,8,1030,940,1969,0,98115,47.6873,-122.314,1650,4275,1,pink
12061,404500,2,2.0,1320,3060,1.5,0,0,4,6,1320,0,1910,0,98118,47.5643,-122.284,1410,3264,1,pink
12062,396500,3,1.0,1710,5110,1.0,0,0,3,7,1100,610,1954,0,98126,47.5256,-122.379,1310,5110,1,pink
12063,450000,3,2.25,1740,9488,1.0,0,0,4,8,1180,560,1977,0,98056,47.5339,-122.174,1880,8615,1,pink
12064,605000,3,3.25,2200,2400,2.0,0,0,3,8,1740,460,1988,0,98119,47.6325,-122.371,2200,3600,0,light pink
12065,699000,3,2.0,2010,4320,2.0,0,2,3,9,2010,0,1999,0,98118,47.5153,-122.256,1640,5225,0,light pink
12066,805000,3,3.0,3910,19023,2.0,0,0,3,11,3910,0,1985,0,98014,47.6953,-121.914,1860,15001,0,light pink
12067,156000,1,0.75,470,15000,1.0,0,0,3,4,470,0,1947,0,98014,47.6554,-121.908,1730,22500,1,pink
12068,595000,4,2.5,2330,7064,1.0,0,0,4,8,1780,550,1984,0,98052,47.6955,-122.097,1740,8075,0,light pink
12069,285000,3,1.75,1930,7200,1.5,0,0,3,6,1930,0,1929,0,98065,47.5263,-121.809,1350,9000,1,pink
12070,725000,4,2.5,3270,6055,2.0,0,0,3,9,3270,0,2007,0,98056,47.5374,-122.192,2740,7367,0,light pink
12071,216300,3,2.5,1650,5000,2.0,0,0,3,8,1650,0,1985,0,98023,47.3206,-122.394,1720,5000,1,pink
12072,410000,4,2.75,2220,8450,1.0,0,0,4,7,1260,960,1983,0,98059,47.4804,-122.157,1580,8450,1,pink
12073,597000,2,1.75,2470,4600,1.0,0,3,4,7,1140,1330,1916,0,98126,47.5599,-122.378,1790,5175,0,light pink
12074,325000,3,1.0,1300,9300,1.0,0,0,4,7,1300,0,1977,0,98077,47.7562,-122.073,1300,10064,1,pink
12075,355000,5,2.75,2530,9375,1.0,0,0,5,7,1530,1000,1966,0,98030,47.3738,-122.214,2250,8200,1,pink
12076,338000,3,1.5,2400,8215,1.0,0,0,3,7,1200,1200,1961,0,98146,47.5001,-122.338,1460,8217,1,pink
12077,210000,4,2.25,1500,5393,2.0,0,0,3,7,1500,0,1999,0,98001,47.3378,-122.263,1700,5917,1,pink
12078,423000,4,1.75,1700,9000,1.0,0,0,3,7,1700,0,1967,0,98034,47.7308,-122.18,1930,7818,1,pink
12079,249500,4,1.5,2120,8554,1.0,0,0,4,7,1170,950,1977,0,98002,47.2933,-122.195,1790,8554,1,pink
12080,325000,4,2.5,2240,5105,2.0,0,0,4,8,2240,0,2002,0,98042,47.3922,-122.165,1920,5288,1,pink
12081,257000,3,1.75,1540,8223,1.0,0,0,4,7,1070,470,1987,0,98042,47.3666,-122.089,1240,8113,1,pink
12082,550000,3,1.75,1890,100623,1.0,0,3,3,8,1890,0,1978,0,98053,47.6454,-121.978,2110,50529,1,pink
12083,490000,3,1.0,1260,9638,2.0,0,0,4,7,1260,0,1920,0,98033,47.6773,-122.178,1760,7822,1,pink
12084,299000,2,1.5,1160,3838,2.0,0,0,3,7,1160,0,1983,0,98034,47.7255,-122.164,1410,3780,1,pink
12085,295000,2,1.0,1300,39639,1.0,0,0,4,6,1300,0,1960,0,98070,47.466,-122.452,1880,98881,1,pink
12086,630000,4,2.5,3220,14463,2.0,0,0,3,8,3220,0,1978,0,98074,47.6261,-122.047,2550,12109,0,light pink
12087,320000,4,1.5,2020,8474,1.0,0,0,5,7,1010,1010,1962,0,98058,47.4579,-122.17,1720,8166,1,pink
12088,1110000,4,2.5,2990,8640,1.0,0,0,5,8,2100,890,1959,0,98005,47.5932,-122.172,2270,8800,0,light pink
12089,398000,4,1.0,1420,6458,1.0,0,0,4,7,1420,0,1953,0,98117,47.6988,-122.358,1670,6350,1,pink
12090,218000,3,1.0,1020,7874,1.0,0,0,3,7,1020,0,1956,0,98106,47.5175,-122.346,1290,7320,1,pink
12091,590000,4,2.75,2400,104108,2.0,0,0,3,8,2400,0,1988,0,98027,47.4686,-121.989,2270,54450,0,light pink
12092,1595000,5,3.0,3640,8239,2.0,0,3,3,10,2540,1100,1982,0,98008,47.5842,-122.111,3330,10643,2,purple
12093,348500,2,2.25,1550,1824,2.0,0,0,3,8,1550,0,2007,0,98106,47.5396,-122.368,1460,1826,1,pink
12094,592500,2,2.0,1870,4751,1.0,0,0,3,8,1870,0,2006,0,98053,47.7082,-122.015,2170,5580,0,light pink
12095,505000,3,2.5,2340,5957,2.0,0,0,3,8,2340,0,1995,0,98028,47.7347,-122.236,2340,6604,1,pink
12096,1430000,5,4.25,3350,3600,2.0,0,0,3,10,2260,1090,2014,0,98119,47.6351,-122.364,1810,3600,2,purple
12097,502000,3,1.0,1710,5000,1.0,0,0,5,7,1140,570,1921,0,98116,47.5719,-122.385,1670,4000,1,pink
12098,257500,2,2.0,1180,9265,1.0,0,0,3,7,1180,0,1940,0,98125,47.7252,-122.297,460,18000,1,pink
12099,405000,3,1.5,1600,7500,1.0,0,0,3,7,1600,0,1966,0,98034,47.721,-122.182,1700,7500,1,pink
12100,427000,3,1.75,1300,5111,1.0,0,0,4,7,1300,0,1959,0,98115,47.7005,-122.314,1370,5111,1,pink
12101,290000,3,1.5,1040,9997,1.0,0,0,4,7,1040,0,1955,0,98155,47.7583,-122.302,1040,8699,1,pink
12102,222000,3,1.0,1220,7695,1.0,0,0,3,7,1220,0,1954,0,98106,47.5191,-122.339,1210,7412,1,pink
12103,315000,3,2.5,2240,6097,2.0,0,0,3,8,2240,0,2002,0,98038,47.3503,-122.042,2240,5574,1,pink
12104,371000,3,1.5,1420,4500,1.0,0,0,3,7,1420,0,1959,0,98103,47.694,-122.332,1540,6375,1,pink
12105,279900,3,1.75,1580,6620,1.0,0,0,3,7,1580,0,1988,0,98003,47.2798,-122.303,1580,8137,1,pink
12106,250000,3,1.5,2390,23522,1.0,0,0,2,7,1890,500,1938,1968,98059,47.4754,-122.09,2430,23958,1,pink
12107,599000,4,2.25,2260,29930,2.0,0,0,4,8,1400,860,1977,0,98006,47.5689,-122.126,2770,29930,0,light pink
12108,267300,3,1.75,1890,93218,1.0,0,0,4,7,1890,0,1964,0,98092,47.2568,-122.07,1690,172062,1,pink
12109,585000,2,1.75,1830,7200,1.0,0,2,4,7,1070,760,1949,0,98118,47.5592,-122.273,1570,6000,1,pink
12110,350000,3,1.75,1000,8268,1.0,0,0,3,6,1000,0,1969,0,98072,47.7417,-122.172,1220,7800,1,pink
12111,506000,3,1.75,2180,7700,1.0,0,0,3,8,1480,700,1961,0,98177,47.7594,-122.361,2180,7604,1,pink
12112,400000,6,2.0,2320,210830,2.0,0,0,4,8,2320,0,1962,0,98058,47.398,-122.081,2540,217800,1,pink
12113,151100,3,1.0,840,4495,1.0,0,0,3,6,840,0,1921,0,98146,47.496,-122.349,1260,7434,1,pink
12114,251000,3,1.0,840,4495,1.0,0,0,3,6,840,0,1921,0,98146,47.496,-122.349,1260,7434,1,pink
12115,555000,4,2.25,2350,8140,1.0,0,0,4,8,1430,920,1977,0,98006,47.5579,-122.129,2640,8700,1,pink
12116,467500,3,1.75,2040,273556,1.0,0,0,3,7,2040,0,1997,0,98070,47.4361,-122.469,1790,273556,1,pink
12117,479000,4,2.5,2370,30378,2.0,0,0,3,8,2370,0,1996,0,98042,47.3389,-122.066,2870,34834,1,pink
12118,247000,5,2.0,1590,9350,1.0,0,0,5,7,1060,530,1962,0,98001,47.3398,-122.286,1460,8210,1,pink
12119,299500,3,1.0,1380,10875,1.0,0,0,3,7,1380,0,1977,0,98045,47.4653,-121.745,1040,10875,1,pink
12120,306888,4,1.5,1940,8970,1.5,0,0,3,7,1270,670,1980,0,98125,47.7297,-122.326,1960,8470,1,pink
12121,675000,4,2.5,3320,244807,2.0,0,0,3,9,3320,0,2001,0,98010,47.3637,-121.955,2530,217800,0,light pink
12122,577000,2,1.0,1090,5265,1.5,0,0,4,7,1090,0,1947,0,98105,47.6638,-122.292,2080,4000,1,pink
12123,219950,3,1.5,1650,9936,1.0,0,0,3,7,1090,560,1967,0,98003,47.3285,-122.328,1560,9890,1,pink
12124,375000,3,1.5,1110,5500,1.0,0,0,3,6,1110,0,1940,1997,98033,47.6717,-122.184,1670,6600,1,pink
12125,650000,4,2.5,2110,6820,1.0,0,0,5,7,1530,580,1942,0,98115,47.6882,-122.306,1420,6431,0,light pink
12126,975000,3,3.0,1850,5000,1.5,0,0,2,6,1850,0,1900,0,98107,47.6711,-122.386,1360,2500,0,light pink
12127,229000,1,1.0,600,3720,1.0,0,0,3,6,600,0,1920,0,98106,47.5558,-122.363,1480,4800,1,pink
12128,575000,5,2.5,2760,4000,1.5,0,0,3,8,1730,1030,1926,2014,98122,47.6074,-122.299,1680,4000,1,pink
12129,815000,4,1.75,2970,14880,1.0,0,4,5,9,1560,1410,1962,0,98075,47.5907,-122.086,3310,13388,0,light pink
12130,525000,3,1.75,2300,43560,1.0,0,0,4,7,1350,950,1979,0,98077,47.7716,-122.101,2320,57000,1,pink
12131,471000,3,2.5,2030,2805,2.0,0,0,3,8,1720,310,2001,0,98027,47.5305,-122.047,1670,2898,1,pink
12132,450000,4,1.75,2160,4333,1.0,0,0,4,8,1260,900,1942,0,98117,47.6893,-122.388,1670,4426,1,pink
12133,590000,3,2.0,1650,6150,2.0,0,0,4,7,1650,0,1926,1993,98116,47.5713,-122.394,1280,6150,1,pink
12134,744000,4,2.5,3140,7260,2.0,0,0,3,8,2200,940,2004,0,98006,47.5664,-122.124,2860,8186,0,light pink
12135,460000,4,2.25,2690,36114,2.0,0,0,4,9,2690,0,1986,0,98092,47.3106,-122.116,2570,35091,1,pink
12136,299000,5,2.5,1940,9389,1.0,0,0,4,7,1290,650,1960,0,98155,47.7438,-122.328,1810,9390,1,pink
12137,231000,4,1.0,1220,5120,1.5,0,0,5,6,1220,0,1940,0,98022,47.205,-121.996,1540,7670,1,pink
12138,195000,3,1.0,1300,9600,1.0,0,0,4,6,1300,0,1975,0,98092,47.3037,-122.107,1150,10222,1,pink
12139,305000,3,1.75,1660,11500,1.0,0,0,3,7,1130,530,1979,0,98045,47.4473,-121.774,1250,11000,1,pink
12140,895000,4,1.5,3390,6200,2.0,0,0,4,8,2530,860,1916,0,98144,47.58,-122.29,3080,6000,0,light pink
12141,1110000,4,1.5,2310,13300,1.0,0,0,3,7,1890,420,1950,0,98004,47.6232,-122.21,2840,12744,0,light pink
12142,339000,2,1.0,950,7954,1.0,0,0,4,7,950,0,1941,0,98108,47.557,-122.306,1180,6828,1,pink
12143,885000,4,3.75,2400,3520,1.0,0,0,3,7,1370,1030,1924,2005,98109,47.6295,-122.346,2230,1419,0,light pink
12144,375000,3,1.0,1780,5236,1.5,0,0,5,6,1050,730,1944,0,98146,47.5119,-122.386,1260,5320,1,pink
12145,367400,4,1.5,1280,7400,1.0,0,0,3,7,1280,0,1958,0,98008,47.6023,-122.123,1310,7400,1,pink
12146,700000,4,2.0,1930,5398,1.0,0,0,3,7,1430,500,1953,0,98119,47.646,-122.363,1910,4902,0,light pink
12147,667000,5,2.25,2560,10360,1.0,0,0,4,8,1870,690,1966,0,98008,47.5819,-122.126,2070,7875,0,light pink
12148,200000,2,1.0,920,5250,1.0,0,0,4,6,920,0,1906,0,98118,47.5177,-122.266,1210,5250,1,pink
12149,552775,3,2.5,1900,18414,2.0,0,0,3,8,1900,0,1971,2007,98074,47.6326,-122.015,2900,39921,1,pink
12150,452000,3,2.0,2270,148975,1.0,0,0,4,6,1270,1000,1900,1980,98056,47.5092,-122.195,2210,17388,1,pink
12151,418000,3,2.5,2080,16050,1.0,0,0,5,8,1360,720,1978,0,98059,47.4694,-122.069,1790,14550,1,pink
12152,601500,3,1.75,1460,10128,1.0,0,0,3,8,1460,0,1968,2000,98033,47.6709,-122.167,2240,10154,0,light pink
12153,600000,3,1.75,1670,39639,1.0,0,0,4,8,1670,0,1976,1992,98075,47.5929,-121.989,2330,30492,0,light pink
12154,340000,4,2.5,2810,6481,2.0,0,0,3,9,2810,0,1998,0,98092,47.333,-122.172,2660,6958,1,pink
12155,310000,3,2.5,2370,6752,2.0,0,0,3,8,2370,0,1994,0,98003,47.2703,-122.312,1870,7455,1,pink
12156,290000,2,1.75,1700,18000,1.0,0,0,3,8,1700,0,1972,0,98056,47.5066,-122.194,1700,8225,1,pink
12157,438000,2,1.0,1630,9255,1.0,0,0,3,7,1630,0,1941,0,98133,47.7222,-122.332,1800,8000,1,pink
12158,718000,4,2.75,2930,4408,1.0,0,0,5,8,1660,1270,1939,0,98144,47.5841,-122.295,2200,4000,0,light pink
12159,200000,2,1.0,860,6600,1.0,0,0,5,6,860,0,1949,0,98168,47.4878,-122.324,1030,6732,1,pink
12160,479900,3,2.0,1980,12150,1.0,0,0,3,9,1980,0,1994,0,98042,47.3657,-122.152,2200,12150,1,pink
12161,400000,3,2.5,2080,7877,2.0,0,0,3,9,2080,0,1987,0,98058,47.4395,-122.151,2550,7660,1,pink
12162,219950,3,1.0,1060,10042,1.0,0,0,4,7,1060,0,1957,0,98188,47.4434,-122.283,1130,10925,1,pink
12163,300000,3,2.5,1590,3381,2.0,0,0,3,7,1590,0,2000,0,98019,47.7344,-121.986,1820,3383,1,pink
12164,437000,3,2.25,1980,8775,1.0,0,0,3,7,1290,690,1959,0,98177,47.7753,-122.359,1550,9240,1,pink
12165,350000,4,2.0,1720,7210,1.0,0,0,3,7,860,860,1971,0,98034,47.7307,-122.239,1250,7210,1,pink
12166,626000,4,1.75,1350,9293,1.0,0,0,4,7,1350,0,1954,0,98004,47.6335,-122.196,1890,9293,0,light pink
12167,490000,3,2.5,2080,12032,2.0,0,0,3,8,2080,0,1978,0,98077,47.7455,-122.073,2320,9900,1,pink
12168,289000,3,2.5,2090,4700,2.0,0,0,3,8,2090,0,2002,0,98042,47.3724,-122.104,2740,5040,1,pink
12169,595000,3,2.5,2030,5100,2.0,0,0,3,7,2030,0,2008,0,98199,47.6594,-122.397,1790,4380,0,light pink
12170,676000,3,2.25,2680,41804,1.0,0,0,3,9,2680,0,1989,0,98045,47.4828,-121.73,2680,40866,0,light pink
12171,389000,3,1.75,1820,8028,1.0,0,0,3,7,1220,600,1980,0,98133,47.7466,-122.355,1940,11100,1,pink
12172,240000,3,2.0,1300,5000,1.0,0,0,4,7,1300,0,1983,0,98198,47.3837,-122.304,1630,7500,1,pink
12173,382500,4,2.5,2210,7079,2.0,0,0,3,8,2210,0,1993,0,98031,47.4206,-122.183,1970,7000,1,pink
12174,511555,3,2.0,1400,7293,1.0,0,0,4,7,1400,0,1963,0,98008,47.586,-122.12,1600,7960,1,pink
12175,710500,3,1.75,2040,4125,1.5,0,0,4,8,1540,500,1917,0,98107,47.6608,-122.359,1620,4400,0,light pink
12176,429000,3,2.5,2420,49928,2.0,0,0,3,8,1860,560,1985,0,98027,47.463,-122.008,2620,37301,1,pink
12177,170000,4,1.75,1920,7500,1.0,0,0,4,7,1920,0,1962,0,98198,47.4222,-122.318,1490,8000,1,pink
12178,2135000,4,3.25,3860,17820,1.0,0,4,4,10,2630,1230,1975,0,98004,47.6224,-122.215,4590,23760,2,purple
12179,480000,5,2.75,2760,7200,1.0,0,0,3,7,1430,1330,1979,0,98072,47.7563,-122.147,2460,8750,1,pink
12180,1665000,4,3.75,3450,8395,2.0,0,4,4,10,2640,810,1993,0,98122,47.6134,-122.282,3180,5183,2,purple
12181,225000,3,1.0,1040,6535,1.0,0,0,3,6,1040,0,1947,0,98168,47.4906,-122.306,1100,6535,1,pink
12182,615000,3,1.75,2220,7224,1.0,0,2,3,8,2040,180,1975,0,98177,47.774,-122.384,2540,9990,0,light pink
12183,438950,4,2.5,2470,385506,2.0,0,3,3,7,2470,0,1991,0,98022,47.2396,-121.993,1680,158994,1,pink
12184,242000,3,1.75,1300,9856,1.0,0,0,4,7,1300,0,1962,0,98003,47.3448,-122.298,1400,9600,1,pink
12185,560000,3,2.5,1960,9686,1.0,0,0,3,8,1460,500,1989,0,98074,47.6339,-122.026,1960,8254,1,pink
